x_value, y_value, bmaj_value, bmin_value,pa_value, longitude, latidude, flux_value, flux_error
2.7395656779693294 , -0.7662931970081664 , 0.054548192823308674 , 0.051222163211067984 , 161.49676913327235 , 0.0006507787250568302 , 0.0007173609421886622 , 0.00015071712954175447 , 7.645853773997598e-06
2.7395316050221847 , -0.7662925756752291 , 0.09324824359598297 , 0.08744068927947952 , 56.94706326060489 , 0.009390834576691359 , 0.009039409206747442 , 9.331443286235598e-05 , 2.8404303255261595e-05
2.7395312268538348 , -0.7662923090391817 , 0.06150294933290171 , 0.05387982489478392 , 173.4482148897943 , 0.0048352822569936275 , 0.006142173764479134 , 3.683651216789468e-05 , 1.3005826547851448e-05
2.739529981115557 , -0.766292516092817 , 0.08411083809218962 , 0.05463455391629302 , 176.1180989031294 , 0.007650238023960082 , 0.015828397049789444 , 5.017480546510581e-05 , 2.7937928525587233e-05
2.7395284494847503 , -0.7662925674283927 , 0.07731646113376588 , 0.06373584756782223 , 66.3498493254662 , 0.0011358371292750165 , 0.0009161142523650186 , 0.0018195045544952336 , 8.722152382531434e-05
2.7395208638667032 , -0.7662932373236575 , 0.07657707828682189 , 0.05030455648783674 , 14.918920095393352 , 0.0025897369930484317 , 0.004817810821896809 , 0.00010721619566713405 , 2.1250994378671203e-05
2.739537447069905 , -0.7662701783395869 , 0.06379532500977828 , 0.049991737981661774 , 179.2666207928069 , 0.0008624971057383215 , 0.0013629563790876435 , 0.00011219926124185598 , 8.174364953002435e-06
2.739531203602069 , -0.7662702116764278 , 0.059959244480953966 , 0.05560005930027844 , 42.17483362917395 , 0.0025790849141008954 , 0.002614656157791262 , 3.986471246790051e-05 , 6.63899425270545e-06
2.7395329945078473 , -0.7662689363232531 , 0.06082297458363862 , 0.04770259408856063 , 172.7610017375499 , 0.0012784726541992617 , 0.002006073015426745 , 5.305366249098648e-05 , 6.147879111240023e-06
2.739525697312491 , -0.7662704874480977 , 0.08769083953025811 , 0.07160606110129628 , 23.45537090764631 , 0.0043646391697156695 , 0.0054025985987829995 , 8.736198759592127e-05 , 1.667776763246882e-05
2.7395257274150078 , -0.7662690384732344 , 0.1221854343744303 , 0.0765634171017114 , 56.45429912998235 , 0.014150178496299171 , 0.011231508767122098 , 8.69854775277353e-05 , 3.0288740216412378e-05
2.7395291074949197 , -0.7662672660176054 , 0.18417730596591736 , 0.14999098345481007 , 30.451733556011284 , 0.00732727457480574 , 0.008218371614118694 , 0.0005680926659158542 , 6.712057884774042e-05
2.739530360457773 , -0.7662646049327978 , 0.10781831388070823 , 0.042651324503682995 , 176.52798945315578 , 0.0020076581319605153 , 0.009485795162697127 , 5.558196004505384e-05 , 1.2616854315223032e-05
2.7395312737255373 , -0.7662588930859613 , 0.06671222055494075 , 0.049932497327410875 , 43.80166020380603 , 0.0023030249947859245 , 0.002350841476872113 , 8.255474680173746e-05 , 1.1660465732497664e-05
2.7395678787497224 , -0.766254744383908 , 0.08363911653819274 , 0.055313224485618 , 168.67221087367002 , 0.0018095221892101949 , 0.0034087874445011775 , 0.00011129947049216368 , 1.3654626388145595e-05
2.739576056173476 , -0.7662611137713176 , 0.059870611245104836 , 0.042825887471521364 , 174.31075359446785 , 0.001399561488420733 , 0.0026757810244953948 , 4.498972478023914e-05 , 7.034826009326927e-06
2.7395752669660354 , -0.7662605788647925 , 0.14238709530821228 , 0.059243029495364856 , 145.42455062973502 , 0.005707737461343141 , 0.007833659726780776 , 0.00020889909416049472 , 3.355796665937656e-05
